ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1230	"ENSMUSG00000026107.12"	"Nabp1"	chr1	-	51516983	51517558	51517459	51517558	51516636	51516775
1231	"ENSMUSG00000026107.12"	"Nabp1"	chr1	-	51516983	51517558	51517530	51517558	51516636	51516775
1232	"ENSMUSG00000026107.12"	"Nabp1"	chr1	-	51517459	51517558	51517530	51517558	51516636	51516775
1233	"ENSMUSG00000041355.14"	"Ssr2"	chr3	+	88488280	88488379	88488280	88488345	88491106	88491192
1234	"ENSMUSG00000004591.17"	"Pkn2"	chr3	-	142527279	142527465	142527327	142527465	142526297	142526407
1235	"ENSMUSG00000070000.14"	"Fcho1"	chr8	-	72166618	72166678	72166620	72166678	72166058	72166235
1236	"ENSMUSG00000041912.13"	"Tdrkh"	chr3	+	94320624	94320675	94320624	94320669	94330108	94330258
1237	"ENSMUSG00000041912.13"	"Tdrkh"	chr3	+	94331807	94331997	94331807	94331897	94332869	94333009
1238	"ENSMUSG00000099611.3"	"Vmn1r189"	chr13	-	22289894	22289994	22289908	22289994	22283931	22287076
1239	"ENSMUSG00000028677.20"	"Rnf220"	chr4	-	117143047	117143169	117143125	117143169	117142575	117142708
1240	"ENSMUSG00000006007.15"	"Pdc"	chr1	+	150195167	150195251	150195167	150195239	150204066	150204151
1241	"ENSMUSG00000029502.15"	"Golga3"	chr5	+	110332203	110332473	110332203	110332353	110333651	110333764
1242	"ENSMUSG00000023764.19"	"Sfi1"	chr11	-	3084625	3084730	3084658	3084730	3084317	3084501
1243	"ENSMUSG00000022570.8"	"Gfus"	chr15	-	75798138	75798306	75798172	75798306	75797977	75798042
1244	"ENSMUSG00000069390.6"	"Olfr707"	chr7	-	106498425	106498564	106498507	106498564	106489652	106491330
1245	"ENSMUSG00000045659.19"	"Plekha7"	chr7	-	115774946	115775047	115774963	115775047	115769896	115770072
1246	"ENSMUSG00000031728.11"	"Zfp821"	chr8	+	110444393	110444538	110444393	110444519	110447826	110447975
1247	"ENSMUSG00000031241.18"	"Tbx22"	chrX	+	106723713	106723919	106723713	106723888	106724746	106724911
1248	"ENSMUSG00000005553.15"	"Atp4a"	chr7	+	30419641	30419792	30419641	30419765	30419891	30420060
1249	"ENSMUSG00000097039.10"	"Pvt1"	chr15	+	61978996	61979360	61978996	61979314	62047315	62047397
1250	"ENSMUSG00000097039.10"	"Pvt1"	chr15	+	62114022	62114150	62114022	62114146	62114282	62114410
1251	"ENSMUSG00000097039.10"	"Pvt1"	chr15	+	62116567	62116706	62116567	62116690	62121006	62121376
1252	"ENSMUSG00000025377.15"	"Tepsin"	chr11	-	119986629	119986697	119986647	119986697	119986359	119986435
1253	"ENSMUSG00000035168.17"	"Tanc1"	chr2	+	59621119	59621242	59621119	59621221	59621942	59622224
1254	"ENSMUSG00000030435.17"	"U2af2"	chr7	+	5078139	5078238	5078139	5078226	5078466	5078715
1255	"ENSMUSG00000037103.9"	"Dcaf15"	chr8	-	84824251	84824481	84824365	84824481	84823700	84824137
1256	"ENSMUSG00000032409.16"	"Atr"	chr9	+	95790302	95790513	95790302	95790495	95792531	95792710
1257	"ENSMUSG00000051331.17"	"Cacna1c"	chr6	-	118607185	118607392	118607359	118607392	118604402	118604531
1258	"ENSMUSG00000097709.10"	"2810429I04Rik"	chr13	+	3544480	3544721	3544480	3544664	3547959	3548156
1259	"ENSMUSG00000024011.18"	"Pi16"	chr17	+	29545821	29546607	29545821	29545920	29546811	29546944
1260	"ENSMUSG00000120198.1"	"ENSMUSG00000120198"	chr16	-	49675549	49675929	49675640	49675929	49670606	49670672
1261	"ENSMUSG00000120198.1"	"ENSMUSG00000120198"	chr16	-	49675549	49675929	49675640	49675929	49675321	49675414
1262	"ENSMUSG00000075205.6"	"Olfr1037"	chr2	-	85917506	85917726	85917651	85917726	85916955	85917367
1263	"ENSMUSG00000055447.20"	"Cd47"	chr16	+	49728416	49728445	49728416	49728441	49731236	49731454
1264	"ENSMUSG00000021032.14"	"Ngb"	chr12	-	87146757	87146889	87146769	87146889	87144304	87145320
1265	"ENSMUSG00000036775.14"	"Decr2"	chr17	-	26301849	26302067	26301944	26302067	26300203	26301235
1266	"ENSMUSG00000027660.17"	"Skil"	chr3	+	31167556	31167789	31167556	31167651	31170964	31171188
1267	"ENSMUSG00000024430.15"	"Cabyr"	chr18	+	12883716	12884885	12883716	12884061	12886917	12887520
1268	"ENSMUSG00000024430.15"	"Cabyr"	chr18	+	12883716	12884885	12883716	12884061	12887400	12887520
1269	"ENSMUSG00000024430.15"	"Cabyr"	chr18	+	12883716	12884885	12883716	12884061	12888120	12888203
1270	"ENSMUSG00000024217.11"	"Snrpc"	chr17	+	28059437	28059780	28059437	28059480	28061243	28061352
1271	"ENSMUSG00000044465.20"	"Fhip1b"	chr7	-	105032987	105033779	105033581	105033779	105030605	105030784
1272	"ENSMUSG00000044465.20"	"Fhip1b"	chr7	-	105034152	105034358	105034194	105034358	105032987	105033779
1273	"ENSMUSG00000035158.16"	"Mitf"	chr6	+	97970087	97970315	97970087	97970147	97971341	97971425
1274	"ENSMUSG00000074783.11"	"AU019990"	chr2	+	132440114	132440485	132440114	132440325	132444796	132444936
1275	"ENSMUSG00000070814.18"	"Zswim9"	chr7	-	13003260	13003573	13003459	13003573	12992893	12995566
1276	"ENSMUSG00000035601.10"	"Trmt10b"	chr4	+	45301235	45301350	45301235	45301344	45304263	45304388
1277	"ENSMUSG00000037876.18"	"Jmjd1c"	chr10	+	67060515	67062698	67060515	67062695	67065626	67065828
1278	"ENSMUSG00000028282.13"	"Casp8ap2"	chr4	+	32649172	32649257	32649172	32649225	32652673	32653265
1279	"ENSMUSG00000010476.15"	"Ebf3"	chr7	-	136832892	136833037	136832919	136833037	136827484	136827615
1280	"ENSMUSG00000010476.15"	"Ebf3"	chr7	-	136915907	136916143	136915914	136916143	136915508	136915700
1281	"ENSMUSG00000037326.11"	"Capn15"	chr17	-	26179038	26179537	26179310	26179537	26178780	26178959
1282	"ENSMUSG00000003812.14"	"Dnase2a"	chr8	+	85635188	85635503	85635188	85635499	85635613	85635791
1283	"ENSMUSG00000085123.3"	"Rubie"	chr14	-	46807659	46807725	46807663	46807725	46806633	46807222
1284	"ENSMUSG00000028600.16"	"Podn"	chr4	-	107885804	107885865	107885830	107885865	107884172	107884492
1285	"ENSMUSG00000074513.10"	"Arfip1"	chr3	-	84436476	84436572	84436497	84436572	84434992	84435105
1286	"ENSMUSG00000047511.7"	"Olfr1396"	chr11	-	49005648	49005701	49005652	49005701	49005245	49005376
1287	"ENSMUSG00000025404.16"	"R3hdm2"	chr10	+	127317561	127317663	127317561	127317624	127319844	127320087
1288	"ENSMUSG00000073399.10"	"Trim40"	chr17	-	37194040	37194256	37194142	37194256	37193533	37193556
1289	"ENSMUSG00000006276.11"	"Eps15l1"	chr8	-	73132834	73132999	73132927	73132999	73127666	73127790
1290	"ENSMUSG00000061602.4"	"Vmn1r78"	chr7	+	11884921	11885414	11884921	11885245	11886388	11893886
1291	"ENSMUSG00000092111.3"	"Vmn2r113"	chr17	+	23164883	23165696	23164883	23165543	23166923	23167151
1292	"ENSMUSG00000096215.9"	"Smim22"	chr16	+	4825835	4825933	4825835	4825918	4826069	4826173
1293	"ENSMUSG00000026933.18"	"Camsap1"	chr2	-	25823602	25823721	25823605	25823721	25816849	25820040
1294	"ENSMUSG00000014633.16"	"Cmc2"	chr8	-	117637822	117637973	117637866	117637973	117620826	117620898
1295	"ENSMUSG00000046650.5"	"Olfr1440"	chr19	+	12365840	12365965	12365840	12365907	12371608	12378948
1296	"ENSMUSG00000025477.15"	"Inpp5a"	chr7	+	139158097	139158185	139158097	139158134	139158269	139159568
1297	"ENSMUSG00000102099.3"	"1700011B04Rik"	chr13	+	35351909	35352006	35351909	35351961	35364302	35364451
1298	"ENSMUSG00000053552.15"	"Ebf4"	chr2	+	130204165	130204351	130204165	130204261	130207379	130207577
1299	"ENSMUSG00000036452.19"	"Arhgap26"	chr18	+	39490605	39490881	39490605	39490716	39496169	39496261
1300	"ENSMUSG00000048930.13"	"Tada3"	chr6	-	113351739	113351845	113351796	113351845	113349425	113349567
1301	"ENSMUSG00000029001.16"	"Fbxo44"	chr4	-	148241036	148241163	148241065	148241163	148240602	148240738
1302	"ENSMUSG00000029001.16"	"Fbxo44"	chr4	-	148241036	148241163	148241065	148241163	148240851	148240947
1303	"ENSMUSG00000004677.19"	"Myo9b"	chr8	+	71802778	71802839	71802778	71802833	71803570	71803692
1304	"ENSMUSG00000004677.19"	"Myo9b"	chr8	+	71811606	71811741	71811606	71811737	71811968	71812096
1305	"ENSMUSG00000024728.14"	"Ms4a19"	chr19	-	11140741	11140855	11140763	11140855	11124092	11124149
1306	"ENSMUSG00000038374.11"	"Rbm8a"	chr3	+	96537255	96537381	96537255	96537344	96537617	96537677
1307	"ENSMUSG00000038374.11"	"Rbm8a"	chr3	+	96537255	96537381	96537255	96537344	96537621	96537677
1308	"ENSMUSG00000066072.14"	"Cyp4a10"	chr4	+	115377448	115377493	115377448	115377463	115378264	115378392
1309	"ENSMUSG00000031812.17"	"Map1lc3b"	chr8	+	122320228	122320389	122320228	122320284	122322724	122322831
1310	"ENSMUSG00000073008.12"	"Gpr174"	chrX	+	106312487	106312573	106312487	106312569	106332071	106332142
1311	"ENSMUSG00000073008.12"	"Gpr174"	chrX	+	106312487	106312573	106312487	106312569	106335628	106340375
1312	"ENSMUSG00000090173.9"	"Fbxw10"	chr11	+	62764196	62764370	62764196	62764355	62765767	62766015
1313	"ENSMUSG00000038722.18"	"Bud31"	chr5	+	145078114	145078246	145078114	145078170	145079257	145079377
1314	"ENSMUSG00000029650.11"	"Slc46a3"	chr5	-	147831290	147831625	147831518	147831625	147822780	147823651
1315	"ENSMUSG00000029650.11"	"Slc46a3"	chr5	-	147831290	147831625	147831518	147831625	147830642	147830855
1316	"ENSMUSG00000020788.16"	"Atp2a3"	chr11	+	72880300	72880386	72880300	72880373	72882514	72883869
1317	"ENSMUSG00000005763.16"	"Cd247"	chr1	+	165694223	165694467	165694223	165694317	165696586	165698722
1318	"ENSMUSG00000019710.14"	"Mrpl24"	chr3	+	87826812	87827135	87826812	87827012	87829123	87829355
1319	"ENSMUSG00000019710.14"	"Mrpl24"	chr3	+	87826812	87827135	87826812	87827012	87829437	87829533
1320	"ENSMUSG00000083722.3"	"Adgrd2-ps"	chr2	+	38572341	38572474	38572341	38572470	38572554	38572670
1321	"ENSMUSG00000039117.17"	"Taf4"	chr2	-	179573772	179574018	179573808	179574018	179571069	179571217
1322	"ENSMUSG00000027333.19"	"Smox"	chr2	+	131362331	131363091	131362331	131362566	131363978	131364139
1323	"ENSMUSG00000056476.14"	"Med12l"	chr3	+	59170545	59170713	59170545	59170707	59172342	59172705
1324	"ENSMUSG00000056476.14"	"Med12l"	chr3	+	59205210	59205382	59205210	59205367	59208700	59208796
1325	"ENSMUSG00000024910.6"	"Ctsw"	chr19	-	5516608	5516763	5516695	5516763	5516416	5516513
1326	"ENSMUSG00000040811.16"	"Eml2"	chr7	+	18916194	18916365	18916194	18916324	18918730	18918880
1327	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20972140	20972531	20972158	20972531	20919442	20919622
1328	"ENSMUSG00000096768.9"	"Gm47283"	chrY	+	90804564	90804949	90804564	90804686	90827617	90827733
1329	"ENSMUSG00000045053.3"	"Kcng3"	chr17	-	83938391	83939324	83938424	83939324	83893385	83895808
1330	"ENSMUSG00000060938.15"	"Rpl26"	chr11	+	68793095	68793268	68793095	68793262	68794004	68794145
1331	"ENSMUSG00000038791.15"	"Scgb3a2"	chr18	+	43899768	43900031	43899768	43899965	43900295	43900464
1332	"ENSMUSG00000034645.15"	"Zyg11a"	chr4	-	108075029	108075119	108075035	108075119	108067252	108067418
1333	"ENSMUSG00000058248.13"	"Kcnh1"	chr1	+	191959005	191959479	191959005	191959398	192019707	192020137
1334	"ENSMUSG00000067768.13"	"Xlr4b"	chrX	+	72257954	72258191	72257954	72258087	72258379	72258462
1335	"ENSMUSG00000024299.18"	"Adamts10"	chr17	+	33747653	33748000	33747653	33747802	33749106	33749263
1336	"ENSMUSG00000047638.16"	"Nr1h4"	chr10	-	89319233	89319386	89319245	89319386	89316352	89316489
