ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
823	"ENSMUSG00000034165.17"	"Ccnd3"	chr17	+	47904533	47904777	47904578	47904777	47889633	47889698
824	"ENSMUSG00000034165.17"	"Ccnd3"	chr17	+	47904533	47904777	47904578	47904777	47889633	47889717
825	"ENSMUSG00000030323.14"	"Ift122"	chr6	+	115893930	115894028	115893933	115894028	115892867	115893008
826	"ENSMUSG00000028809.17"	"Srrm1"	chr4	-	135067813	135067933	135067813	135067918	135068157	135068346
827	"ENSMUSG00000038365.9"	"Fbxo25"	chr8	+	13981181	13981364	13981184	13981364	13979255	13979440
828	"ENSMUSG00000000127.16"	"Fer"	chr17	+	64288474	64288681	64288477	64288681	64280059	64280152
829	"ENSMUSG00000036036.16"	"Zfp57"	chr17	+	37316941	37317086	37316950	37317086	37315688	37315795
830	"ENSMUSG00000073702.12"	"Rpl31"	chr1	+	39410034	39410147	39410089	39410147	39409094	39409220
831	"ENSMUSG00000078686.12"	"Mup9"	chr4	-	60375086	60375173	60375086	60375132	60375295	60375397
832	"ENSMUSG00000006732.15"	"Mettl1"	chr10	+	126880865	126880996	126880894	126880996	126880624	126880738
833	"ENSMUSG00000068551.13"	"Zfp467"	chr6	-	48413546	48416388	48413546	48416291	48418880	48418994
834	"ENSMUSG00000097048.9"	"1600020E01Rik"	chr6	+	86504872	86504956	86504874	86504956	86504455	86504513
835	"ENSMUSG00000023249.16"	"Parp3"	chr9	-	106351595	106351734	106351595	106351719	106351878	106352067
836	"ENSMUSG00000115236.2"	"Vmn1r11"	chr6	+	57114285	57116602	57114431	57116602	57110439	57110644
837	"ENSMUSG00000039410.17"	"Prdm16"	chr4	-	154400581	154405379	154400581	154405322	154406727	154406902
838	"ENSMUSG00000039410.17"	"Prdm16"	chr4	-	154400581	154405379	154400581	154405322	154407703	154407937
839	"ENSMUSG00000039410.17"	"Prdm16"	chr4	-	154422099	154422187	154422099	154422184	154425177	154426594
840	"ENSMUSG00000039410.17"	"Prdm16"	chr4	-	154451634	154451772	154451634	154451769	154561095	154561143
841	"ENSMUSG00000039410.17"	"Prdm16"	chr4	-	154561095	154561146	154561095	154561143	154613038	154613388
842	"ENSMUSG00000025156.18"	"Gps1"	chr11	+	120677834	120677895	120677837	120677895	120677597	120677675
843	"ENSMUSG00000047757.18"	"Fancb"	chrX	+	163778882	163779117	163778974	163779117	163778339	163778418
844	"ENSMUSG00000071266.14"	"Zfp946"	chr17	+	22670059	22670133	22670077	22670133	22665777	22665874
845	"ENSMUSG00000115987.2"	"Vps28"	chr15	-	76508791	76508918	76508791	76508820	76509333	76509405
846	"ENSMUSG00000013701.14"	"Timm23"	chr14	-	31915359	31915444	31915359	31915408	31915810	31915904
847	"ENSMUSG00000050994.21"	"Adgb"	chr10	-	10228640	10228807	10228640	10228804	10233610	10233722
848	"ENSMUSG00000050994.21"	"Adgb"	chr10	-	10325710	10325873	10325710	10325855	10347984	10348058
849	"ENSMUSG00000018862.12"	"Otop3"	chr11	+	115235060	115235932	115235117	115235932	115231765	115231884
850	"ENSMUSG00000050933.5"	"Vmn1r231"	chr17	-	21109444	21111178	21109444	21110716	21112288	21112357
851	"ENSMUSG00000012211.14"	"Tex22"	chr12	+	113038724	113039056	113038863	113039056	113038121	113038621
852	"ENSMUSG00000066820.8"	"Vmn2r28"	chr7	-	5480253	5484544	5480253	5484148	5487007	5487131
853	"ENSMUSG00000052331.15"	"Ankrd44"	chr1	-	54774154	54774272	54774154	54774218	54775388	54775471
854	"ENSMUSG00000032217.14"	"Rnf111"	chr9	-	70336833	70336961	70336833	70336937	70338212	70338308
855	"ENSMUSG00000032217.14"	"Rnf111"	chr9	-	70357567	70357823	70357567	70357820	70360782	70361099
856	"ENSMUSG00000100599.4"	"1700120C14Rik"	chr15	+	99159832	99159925	99159845	99159925	99159505	99159589
857	"ENSMUSG00000022216.18"	"Psme1"	chr14	+	55818200	55818268	55818239	55818268	55818051	55818120
858	"ENSMUSG00000030000.11"	"Add2"	chr6	+	86059693	86059795	86059696	86059795	86055038	86055096
859	"ENSMUSG00000039328.12"	"Rnf122"	chr8	+	31618279	31618362	31618282	31618362	31615193	31615235
860	"ENSMUSG00000053877.13"	"Srcap"	chr7	+	127128306	127128396	127128309	127128396	127127567	127127661
861	"ENSMUSG00000054128.17"	"H2-T3"	chr17	-	36500068	36500344	36500068	36500212	36500492	36500762
862	"ENSMUSG00000033326.16"	"Kdm4a"	chr4	-	118034591	118034773	118034591	118034760	118036798	118036851
863	"ENSMUSG00000111306.3"	"Olfr1065"	chr2	-	86274301	86276347	86274301	86276342	86278119	86278187
864	"ENSMUSG00000111306.3"	"Olfr1065"	chr2	-	86274301	86276367	86274301	86276342	86278119	86278187
865	"ENSMUSG00000111306.3"	"Olfr1065"	chr2	-	86274301	86276367	86274301	86276347	86278119	86278187
866	"ENSMUSG00000100005.9"	"B130024G19Rik"	chr7	+	70052170	70052297	70052175	70052297	70051843	70051939
867	"ENSMUSG00000021765.10"	"Fst"	chr13	-	114590815	114591046	114590815	114591043	114591656	114591881
868	"ENSMUSG00000042699.12"	"Dhx9"	chr1	-	153354611	153354727	153354611	153354724	153356877	153356995
869	"ENSMUSG00000025437.16"	"Usp33"	chr3	+	152080527	152080622	152080551	152080622	152080256	152080426
870	"ENSMUSG00000062822.9"	"4833420G17Rik"	chr13	+	119601815	119602840	119602546	119602840	119601100	119601226
871	"ENSMUSG00000062822.9"	"4833420G17Rik"	chr13	+	119601815	119602840	119602609	119602840	119601100	119601226
872	"ENSMUSG00000062822.9"	"4833420G17Rik"	chr13	+	119602546	119602840	119602609	119602840	119601100	119601226
873	"ENSMUSG00000022475.20"	"Hdac7"	chr15	-	97705474	97705669	97705474	97705648	97705845	97706042
874	"ENSMUSG00000022475.20"	"Hdac7"	chr15	-	97707804	97707920	97707804	97707848	97708733	97708845
875	"ENSMUSG00000025735.14"	"Rhbdl1"	chr17	-	26054250	26054351	26054250	26054327	26054443	26054556
876	"ENSMUSG00000063882.13"	"Uqcrh"	chr4	-	115927059	115927221	115927059	115927116	115927933	115927954
877	"ENSMUSG00000060816.4"	"Vmn1r52"	chr6	+	90155240	90155389	90155257	90155389	90154831	90154918
878	"ENSMUSG00000060816.4"	"Vmn1r52"	chr6	+	90155240	90155389	90155296	90155389	90154831	90154918
879	"ENSMUSG00000060816.4"	"Vmn1r52"	chr6	+	90155257	90155389	90155296	90155389	90154831	90154918
880	"ENSMUSG00000060816.4"	"Vmn1r52"	chr6	+	90155666	90158230	90156272	90158230	90154831	90154918
881	"ENSMUSG00000060816.4"	"Vmn1r52"	chr6	+	90155666	90158230	90156335	90158230	90154831	90154918
882	"ENSMUSG00000060816.4"	"Vmn1r52"	chr6	+	90156272	90158230	90156335	90158230	90154831	90154918
883	"ENSMUSG00000060816.4"	"Vmn1r52"	chr6	+	90155666	90158230	90156272	90158230	90155240	90155389
884	"ENSMUSG00000001098.16"	"Kctd10"	chr5	-	114507001	114507091	114507001	114507088	114508119	114508289
885	"ENSMUSG00000060216.16"	"Arrb2"	chr11	+	70330643	70330731	70330676	70330731	70330487	70330567
886	"ENSMUSG00000028357.14"	"Kif12"	chr4	-	63084643	63084747	63084643	63084744	63085170	63085269
887	"ENSMUSG00000039615.10"	"Stub1"	chr17	-	26051019	26051280	26051019	26051218	26052059	26052378
888	"ENSMUSG00000022995.17"	"Enah"	chr1	-	181749222	181750065	181749222	181749333	181751124	181751405
889	"ENSMUSG00000037138.19"	"Aff3"	chr1	-	38291721	38291762	38291721	38291759	38308790	38308842
890	"ENSMUSG00000119954.1"	"Gm35546"	chr1	+	186345269	186346706	186345769	186346706	186322001	186322155
891	"ENSMUSG00000031666.16"	"Rbl2"	chr8	+	91823391	91823495	91823421	91823495	91822176	91822286
892	"ENSMUSG00000038580.14"	"Sct"	chr7	-	140858530	140858635	140858530	140858628	140858745	140858847
893	"ENSMUSG00000029924.13"	"Slc37a3"	chr6	-	39336883	39336976	39336883	39336912	39341436	39341545
894	"ENSMUSG00000022371.17"	"Col14a1"	chr15	+	55282080	55282213	55282083	55282213	55274965	55275117
895	"ENSMUSG00000031738.15"	"Irx6"	chr8	+	93406273	93407584	93406276	93407584	93404842	93405445
896	"ENSMUSG00000059890.17"	"Ube4a"	chr9	-	44864239	44864470	44864239	44864413	44871276	44871437
897	"ENSMUSG00000059890.17"	"Ube4a"	chr9	-	44864239	44864470	44864239	44864413	44874634	44874730
898	"ENSMUSG00000099757.3"	"BE692007"	chr19	-	11457367	11457493	11457367	11457489	11457642	11457833
899	"ENSMUSG00000038608.16"	"Dock10"	chr1	-	80625929	80626049	80625929	80626046	80736042	80736165
900	"ENSMUSG00000033419.17"	"Snap91"	chr9	-	86663622	86663772	86663622	86663757	86665352	86665487
901	"ENSMUSG00000030584.15"	"Dpf1"	chr7	+	29015638	29015750	29015668	29015750	29015048	29015161
902	"ENSMUSG00000041757.18"	"Plekha6"	chr1	+	133197737	133197940	133197797	133197940	133194303	133194404
903	"ENSMUSG00000041757.18"	"Plekha6"	chr1	+	133220089	133220266	133220092	133220266	133215511	133215618
904	"ENSMUSG00000023992.15"	"Trem2"	chr17	+	48658718	48658958	48658773	48658958	48658128	48658219
905	"ENSMUSG00000111021.3"	"Olfr50"	chr2	+	36682488	36682672	36682584	36682672	36680549	36680728
906	"ENSMUSG00000112774.3"	"Gm36041"	chr10	+	122239559	122239756	122239630	122239756	122237153	122237327
907	"ENSMUSG00000068284.15"	"Usf3"	chr16	+	44019475	44019530	44019481	44019530	44019266	44019384
908	"ENSMUSG00000066150.13"	"Slc31a1"	chr4	+	62306103	62310006	62306834	62310006	62304327	62304400
909	"ENSMUSG00000061474.12"	"Mrps36"	chr13	-	100875521	100875709	100875521	100875703	100877675	100877739
910	"ENSMUSG00000075166.3"	"Olfr1104"	chr2	-	86853706	86853895	86853706	86853791	86857064	86857424
911	"ENSMUSG00000033773.15"	"Rpap2"	chr5	+	107789648	107790788	107789819	107790788	107780928	107780997
912	"ENSMUSG00000062743.10"	"Zfp677"	chr17	+	21612722	21612813	21612727	21612813	21604009	21604282
913	"ENSMUSG00000037447.17"	"Arid5a"	chr1	+	36355289	36355408	36355292	36355408	36346834	36346917
914	"ENSMUSG00000037447.17"	"Arid5a"	chr1	+	36355289	36355408	36355292	36355408	36350954	36351049
915	"ENSMUSG00000033027.16"	"Klrc3"	chr6	-	129618358	129618534	129618358	129618510	129619672	129619774
916	"ENSMUSG00000035206.11"	"Sppl2b"	chr10	+	80699010	80699153	80699013	80699153	80698788	80698928
917	"ENSMUSG00000040044.12"	"Orc3"	chr4	-	34577952	34578032	34577952	34578029	34579742	34579876
918	"ENSMUSG00000054387.14"	"Mdm4"	chr1	-	132940374	132940452	132940374	132940449	132946514	132946622
919	"ENSMUSG00000047716.5"	"Olfr736"	chr14	+	50630056	50631649	50630203	50631649	50627958	50628049
920	"ENSMUSG00000061937.8"	"Csn1s2a"	chr5	+	87926030	87926072	87926033	87926072	87925915	87925942
921	"ENSMUSG00000008373.17"	"Prpf31"	chr7	+	3641629	3641757	3641647	3641757	3639660	3639750
922	"ENSMUSG00000022000.12"	"Zc3h13"	chr14	+	75573361	75573514	75573364	75573514	75569145	75569658
923	"ENSMUSG00000002379.8"	"Ndufa11"	chr17	+	57028318	57028441	57028358	57028441	57028034	57028127
924	"ENSMUSG00000029915.15"	"Clec5a"	chr6	-	40556306	40556413	40556306	40556410	40558733	40558870
925	"ENSMUSG00000029915.15"	"Clec5a"	chr6	-	40556306	40556413	40556306	40556410	40562083	40562182
926	"ENSMUSG00000066705.8"	"Fxyd6"	chr9	+	45301931	45301970	45301934	45301970	45301285	45301345
927	"ENSMUSG00000005161.16"	"Prdx2"	chr8	+	85696780	85696973	85696868	85696973	85696395	85696637
928	"ENSMUSG00000028546.18"	"Elavl4"	chr4	-	110060933	110063898	110060933	110063856	110066936	110066975
929	"ENSMUSG00000024979.14"	"Tectb"	chr19	+	55172364	55172467	55172394	55172467	55172148	55172291
930	"ENSMUSG00000057098.15"	"Ebf1"	chr11	+	44798730	44798864	44798733	44798864	44774640	44774758
931	"ENSMUSG00000057098.15"	"Ebf1"	chr11	+	44798730	44798864	44798733	44798864	44774640	44774782
932	"ENSMUSG00000079378.9"	"Gm8279"	chr14	-	17329813	17330957	17329813	17330139	17335216	17335400
933	"ENSMUSG00000001323.18"	"Srr"	chr11	-	74803787	74803959	74803787	74803958	74810262	74810488
934	"ENSMUSG00000090733.7"	"Rps27"	chr3	-	90119977	90120060	90119977	90120047	90120240	90120351
935	"ENSMUSG00000096099.3"	"Vmn1r220"	chr13	-	23362683	23370390	23362683	23368774	23371984	23372145
936	"ENSMUSG00000096099.3"	"Vmn1r220"	chr13	-	23362683	23370385	23362683	23368774	23371998	23372145
937	"ENSMUSG00000096099.3"	"Vmn1r220"	chr13	-	23362683	23370390	23362683	23368774	23371998	23372145
938	"ENSMUSG00000096099.3"	"Vmn1r220"	chr13	-	23362683	23370390	23362683	23370385	23371998	23372145
939	"ENSMUSG00000001123.16"	"Lgals9"	chr11	-	78860539	78860632	78860539	78860629	78862142	78862253
940	"ENSMUSG00000022303.10"	"Dcstamp"	chr15	+	39622709	39623018	39622877	39623018	39617579	39618621
941	"ENSMUSG00000090231.11"	"Cfb"	chr17	-	35075979	35076112	35075979	35076108	35076194	35076295
942	"ENSMUSG00000032803.16"	"Cdv3"	chr9	-	103230302	103233228	103230302	103232512	103233478	103233638
943	"ENSMUSG00000041954.19"	"Tnfrsf18"	chr4	+	156112677	156113348	156112951	156113348	156112418	156112506
944	"ENSMUSG00000000134.18"	"Tfe3"	chrX	+	7632793	7633094	7632812	7633094	7631745	7631859
945	"ENSMUSG00000025409.15"	"Mbd6"	chr10	-	127119911	127120084	127119911	127120081	127120203	127120354
946	"ENSMUSG00000072825.12"	"Cep170b"	chr12	+	112707207	112707445	112707312	112707445	112704272	112705943
947	"ENSMUSG00000018217.13"	"Pmp22"	chr11	+	63023950	63024070	63023953	63024070	63019807	63019976
948	"ENSMUSG00000019487.12"	"Trip10"	chr17	+	57569353	57569472	57569356	57569472	57568639	57568788
949	"ENSMUSG00000024069.15"	"Slc30a6"	chr17	+	74714200	74714281	74714215	74714281	74712679	74712722
950	"ENSMUSG00000067525.4"	"Olfr1427"	chr19	-	12075369	12078508	12075369	12077029	12080495	12080698
951	"ENSMUSG00000036158.13"	"Prickle1"	chr15	-	93410330	93410517	93410330	93410514	93417144	93417404
952	"ENSMUSG00000055994.16"	"Nod2"	chr8	+	89390259	89392141	89390325	89392141	89387166	89387272
953	"ENSMUSG00000095629.3"	"Vmn1r89"	chr7	+	12950762	12954584	12952890	12954584	12946946	12947244
954	"ENSMUSG00000095629.3"	"Vmn1r89"	chr7	+	12950762	12954584	12953534	12954584	12946946	12947244
955	"ENSMUSG00000095629.3"	"Vmn1r89"	chr7	+	12950762	12954584	12953897	12954584	12946946	12947244
956	"ENSMUSG00000095629.3"	"Vmn1r89"	chr7	+	12952890	12954584	12953534	12954584	12946946	12947244
957	"ENSMUSG00000095629.3"	"Vmn1r89"	chr7	+	12952890	12954584	12953897	12954584	12946946	12947244
958	"ENSMUSG00000095629.3"	"Vmn1r89"	chr7	+	12953534	12954584	12953897	12954584	12946946	12947244
959	"ENSMUSG00000095629.3"	"Vmn1r89"	chr7	+	12950762	12954584	12952890	12954584	12947525	12947594
960	"ENSMUSG00000095629.3"	"Vmn1r89"	chr7	+	12950762	12954584	12953534	12954584	12947525	12947594
961	"ENSMUSG00000095629.3"	"Vmn1r89"	chr7	+	12952890	12954584	12953534	12954584	12947525	12947594
962	"ENSMUSG00000000263.16"	"Glra1"	chr11	-	55405063	55405953	55405063	55405929	55411747	55411894
963	"ENSMUSG00000005069.13"	"Pex5"	chr6	-	124381091	124381202	124381091	124381181	124381588	124381679
964	"ENSMUSG00000026584.15"	"Scyl3"	chr1	+	163773732	163773917	163773771	163773917	163772364	163772504
965	"ENSMUSG00000020929.15"	"Eftud2"	chr11	-	102759412	102759478	102759412	102759448	102759920	102759996
966	"ENSMUSG00000020929.15"	"Eftud2"	chr11	-	102761845	102762011	102761845	102762008	102768435	102768544
967	"ENSMUSG00000089873.9"	"Mup13"	chr4	-	61181349	61181436	61181349	61181395	61181558	61181660
968	"ENSMUSG00000022556.12"	"Hsf1"	chr15	+	76384616	76385172	76384624	76385172	76384466	76384536
969	"ENSMUSG00000019977.17"	"Hbs1l"	chr10	+	21212865	21212974	21212874	21212974	21183483	21183678
970	"ENSMUSG00000029705.18"	"Cux1"	chr5	-	136341496	136342168	136341496	136341862	136343160	136343257
971	"ENSMUSG00000029705.18"	"Cux1"	chr5	-	136355603	136355792	136355603	136355786	136361477	136361582
972	"ENSMUSG00000028464.17"	"Tpm2"	chr4	-	43514710	43516003	43514710	43514861	43518229	43518299
973	"ENSMUSG00000027338.17"	"Prnd"	chr2	+	131796710	131798050	131796740	131798050	131794928	131795502
974	"ENSMUSG00000027379.15"	"Bub1"	chr2	-	127663594	127663779	127663594	127663776	127663861	127663914
975	"ENSMUSG00000018189.13"	"Uchl5"	chr1	+	143675658	143675772	143675661	143675772	143674128	143674231
976	"ENSMUSG00000021546.19"	"Hnrnpk"	chr13	-	58539052	58540290	58539052	58540230	58541009	58541179
977	"ENSMUSG00000054510.7"	"Gm14461"	chr2	+	77893360	77893474	77893394	77893474	77891494	77891644
978	"ENSMUSG00000054510.7"	"Gm14461"	chr2	+	78015061	78015219	78015094	78015219	78014864	78014936
979	"ENSMUSG00000054510.7"	"Gm14461"	chr2	+	78015755	78016077	78016009	78016077	78015061	78015219
980	"ENSMUSG00000007817.16"	"Zmiz1"	chr14	+	25647140	25647431	25647158	25647431	25646082	25646281
981	"ENSMUSG00000056752.17"	"Dnah9"	chr11	-	66047645	66047804	66047645	66047799	66050682	66050879
982	"ENSMUSG00000002625.11"	"Akap8l"	chr17	-	32557244	32557488	32557244	32557328	32557764	32557797
983	"ENSMUSG00000031626.19"	"Sorbs2"	chr8	+	46198753	46198878	46198822	46198878	46198456	46198483
984	"ENSMUSG00000031626.19"	"Sorbs2"	chr8	+	46276765	46276872	46276795	46276872	46272755	46272805
985	"ENSMUSG00000014668.16"	"Chfr"	chr5	+	110306664	110306784	110306667	110306784	110302702	110302848
986	"ENSMUSG00000037339.18"	"Fam53a"	chr5	-	33757699	33765571	33757699	33758224	33767775	33767830
987	"ENSMUSG00000037339.18"	"Fam53a"	chr5	-	33757699	33765571	33757699	33758224	33771946	33772178
988	"ENSMUSG00000048827.13"	"Pkd1l3"	chr8	+	110355267	110355444	110355327	110355444	110353382	110353514
989	"ENSMUSG00000095125.3"	"Vmn1r198"	chr13	+	22538494	22544471	22538699	22544471	22534533	22534751
990	"ENSMUSG00000035203.17"	"Epn1"	chr7	+	5086661	5086981	5086728	5086981	5085016	5085120
991	"ENSMUSG00000035203.17"	"Epn1"	chr7	+	5098886	5098973	5098889	5098973	5098641	5098752
992	"ENSMUSG00000002881.15"	"Nab1"	chr1	-	52503943	52504106	52503943	52504103	52506048	52506138
993	"ENSMUSG00000038695.14"	"Josd2"	chr7	+	44118230	44118393	44118233	44118393	44117729	44117841
994	"ENSMUSG00000030590.16"	"Fam98c"	chr7	-	28853843	28853960	28853843	28853956	28854040	28854118
995	"ENSMUSG00000029710.16"	"Ephb4"	chr5	+	137360624	137360776	137360651	137360776	137359395	137359728
996	"ENSMUSG00000022756.18"	"Slc7a4"	chr16	-	17393480	17393832	17393480	17393829	17394503	17394562
997	"ENSMUSG00000015519.13"	"2310057J18Rik"	chr10	-	28849845	28850084	28849845	28849897	28857481	28857582
998	"ENSMUSG00000040767.11"	"Snrnp25"	chr11	+	32158311	32158408	32158333	32158408	32157556	32157662
999	"ENSMUSG00000063253.12"	"Scoc"	chr8	-	84164181	84164265	84164181	84164262	84164613	84164685
1000	"ENSMUSG00000020387.16"	"Jade2"	chr11	-	51704281	51708527	51704281	51708484	51709323	51709455
1001	"ENSMUSG00000052563.14"	"D930048N14Rik"	chr11	+	51544818	51544940	51544837	51544940	51544560	51544698
1002	"ENSMUSG00000015536.15"	"Mocs2"	chr13	+	114962693	114962817	114962740	114962817	114961746	114961897
1003	"ENSMUSG00000031351.16"	"Zfp185"	chrX	+	72045010	72045052	72045013	72045052	72044593	72044677
1004	"ENSMUSG00000013523.14"	"Bcas1"	chr2	-	170260526	170260605	170260526	170260575	170262510	170262587
1005	"ENSMUSG00000014592.22"	"Camta1"	chr4	-	151168133	151168657	151168133	151168318	151169019	151169335
1006	"ENSMUSG00000024485.17"	"Slc4a9"	chr18	+	36664404	36664579	36664486	36664579	36664152	36664269
1007	"ENSMUSG00000075102.3"	"Olfr1221"	chr2	-	88944702	88944801	88944702	88944779	88946255	88946321
1008	"ENSMUSG00000020541.13"	"Tom1l1"	chr11	-	90574060	90574156	90574060	90574139	90575887	90575972
1009	"ENSMUSG00000038736.11"	"Nudcd1"	chr15	-	44263415	44263623	44263415	44263620	44264677	44264860
1010	"ENSMUSG00000078681.11"	"Tm2d3"	chr7	+	65344890	65345075	65344917	65345075	65343598	65343691
1011	"ENSMUSG00000039542.17"	"Ncam1"	chr9	-	49431334	49431515	49431334	49431512	49434821	49434946
1012	"ENSMUSG00000027457.16"	"Snph"	chr2	-	151442176	151442383	151442176	151442284	151442897	151442994
1013	"ENSMUSG00000026611.18"	"Spata17"	chr1	-	186867489	186867831	186867489	186867761	186872569	186872693
1014	"ENSMUSG00000010066.16"	"Cacna2d2"	chr9	+	107399303	107399382	107399321	107399382	107395391	107395468
1015	"ENSMUSG00000010066.16"	"Cacna2d2"	chr9	+	107402808	107402859	107402811	107402859	107402542	107402631
1016	"ENSMUSG00000010066.16"	"Cacna2d2"	chr9	+	107404346	107404435	107404352	107404435	107404135	107404245
1017	"ENSMUSG00000069769.14"	"Msi2"	chr11	-	88239609	88239818	88239609	88239764	88257610	88257673
1018	"ENSMUSG00000085024.3"	"C230035I16Rik"	chr13	-	23612474	23612585	23612474	23612582	23614305	23614522
1019	"ENSMUSG00000085024.3"	"C230035I16Rik"	chr13	-	23612474	23612585	23612474	23612582	23614398	23614522
1020	"ENSMUSG00000034940.16"	"Synrg"	chr11	+	83867905	83868027	83867908	83868027	83862377	83862418
1021	"ENSMUSG00000034940.16"	"Synrg"	chr11	+	83910185	83910779	83910416	83910779	83899443	83900376
1022	"ENSMUSG00000028944.15"	"Prkag2"	chr5	-	25094079	25094186	25094079	25094183	25113320	25113390
1023	"ENSMUSG00000020893.18"	"Per1"	chr11	+	68992500	68992702	68992560	68992702	68992276	68992398
1024	"ENSMUSG00000027751.14"	"Supt20"	chr3	+	54608907	54609037	54608910	54609037	54606013	54606080
1025	"ENSMUSG00000027751.14"	"Supt20"	chr3	+	54629941	54630061	54629977	54630061	54627826	54627882
1026	"ENSMUSG00000005078.17"	"Jkamp"	chr12	+	72136088	72136180	72136106	72136180	72132630	72132957
1027	"ENSMUSG00000033985.18"	"Tesk2"	chr4	+	116658645	116658729	116658649	116658729	116658356	116658441
1028	"ENSMUSG00000024795.12"	"Kif20b"	chr19	+	34918612	34918841	34918732	34918841	34917492	34917631
