ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5586	"ENSMUSG00000042572.13"	"Ube2q1"	chr3	+	89687743	89687804	89687061	89687146	89687993	89688084
5588	"ENSMUSG00000041629.8"	"Fam104a"	chr11	-	113568129	113568229	113552144	113554369	113574687	113574981
5589	"ENSMUSG00000035596.15"	"Mboat7"	chr7	-	3686807	3686984	3680787	3681848	3691521	3691681
5590	"ENSMUSG00000035596.15"	"Mboat7"	chr7	-	3688672	3689033	3686807	3686984	3691521	3691681
5591	"ENSMUSG00000035596.15"	"Mboat7"	chr7	-	3691521	3691681	3688672	3689033	3694260	3694387
5592	"ENSMUSG00000046367.11"	"Mgat4e"	chr1	-	134474621	134474921	134468678	134469903	134477210	134477420
5595	"ENSMUSG00000026436.16"	"Elk4"	chr1	+	131942120	131942336	131935344	131935678	131947087	131947204
5596	"ENSMUSG00000026436.16"	"Elk4"	chr1	+	131945330	131946200	131942120	131942336	131947087	131947204
5597	"ENSMUSG00000021428.10"	"Riok1"	chr13	+	38227884	38227954	38227026	38227117	38231220	38231313
5598	"ENSMUSG00000021428.10"	"Riok1"	chr13	+	38229248	38229291	38227884	38227954	38231220	38231313
5599	"ENSMUSG00000021428.10"	"Riok1"	chr13	+	38231220	38231313	38227884	38227954	38232855	38232968
5600	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12355739	12355811	12352073	12353014	12360087	12360175
5601	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12369257	12369330	12361715	12361788	12386913	12386994
5602	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12386913	12386994	12369257	12369330	12391419	12391490
5603	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12386913	12386994	12369257	12369330	12400989	12401069
5604	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12386913	12386994	12369257	12369330	12423969	12424281
5605	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12391419	12391490	12369257	12369330	12400989	12401069
5606	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12391419	12391490	12369257	12369330	12410670	12410731
5607	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12391419	12391490	12369257	12369330	12423969	12424281
5608	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12391419	12391490	12386913	12386994	12400989	12401069
5609	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12391419	12391490	12386913	12386994	12423969	12424281
5610	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12400989	12401069	12391419	12391490	12402303	12402377
5611	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12402303	12402377	12391419	12391490	12410670	12410731
5612	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12402303	12402377	12391419	12391490	12423969	12424281
5613	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12404833	12404948	12402303	12402377	12408808	12408979
5614	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12404833	12404948	12402303	12402377	12410670	12410731
5615	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12404833	12404948	12402303	12402377	12423969	12424281
5616	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12405835	12405887	12404833	12404948	12408808	12408979
5617	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12405835	12405887	12404833	12404948	12410670	12410731
5618	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12408808	12408979	12402303	12402377	12410670	12410731
5619	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12408808	12408979	12402303	12402377	12423969	12424281
5620	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12408808	12408979	12404833	12404948	12410670	12410731
5621	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12408808	12408979	12404833	12404948	12423969	12424281
5622	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12408808	12408979	12405835	12405887	12410670	12410731
5623	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12410670	12410731	12369257	12369330	12423969	12424281
5624	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12410670	12410731	12391419	12391490	12414811	12414891
5625	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12410670	12410731	12391419	12391490	12423969	12424281
5626	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12410670	12410731	12402303	12402377	12423969	12424281
5627	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12410670	12410731	12404833	12404948	12423969	12424281
5628	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12410670	12410731	12408808	12408979	12423969	12424281
5629	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12414811	12414891	12391419	12391490	12423969	12424281
5630	"ENSMUSG00000026767.13"	"Mindy3"	chr2	-	12414811	12414891	12410670	12410731	12423969	12424281
5631	"ENSMUSG00000102252.6"	"Snrpn"	chr7	-	59638349	59638495	59637159	59637311	59645153	59645302
5634	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129192655	129193499	129186710	129187166	129210026	129210116
5635	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129193264	129193499	129186684	129187166	129204590	129204726
5636	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129193264	129193499	129186684	129187166	129214701	129214911
5637	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129204590	129204726	129186703	129187166	129210026	129210116
5638	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129204590	129204726	129186703	129187166	129214701	129215454
5640	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129204590	129204726	129193264	129193499	129214701	129215454
5641	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129204590	129204737	129186684	129187166	129210026	129210116
5642	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129204590	129204737	129186684	129187166	129214701	129214911
5644	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129204590	129204737	129193264	129193499	129214701	129214911
5645	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129210026	129210116	129186684	129187166	129214701	129214820
5646	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129210026	129210116	129189698	129193499	129214701	129214820
5647	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129210026	129210116	129204590	129204726	129214701	129214820
5648	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129210026	129210116	129204590	129204737	129214701	129214820
5652	"ENSMUSG00000097354.9"	"2310001H17Rik"	chr6	-	129214701	129214820	129210026	129210116	129215398	129215463
5653	"ENSMUSG00000030720.17"	"Cln3"	chr7	-	126174661	126174708	126174515	126174584	126176980	126177093
5654	"ENSMUSG00000030720.17"	"Cln3"	chr7	-	126176980	126177093	126174661	126174708	126178344	126178488
5655	"ENSMUSG00000030720.17"	"Cln3"	chr7	-	126179504	126179584	126179315	126179401	126179964	126180036
5657	"ENSMUSG00000030720.17"	"Cln3"	chr7	-	126181935	126182014	126180817	126180914	126182474	126182619
5658	"ENSMUSG00000030720.17"	"Cln3"	chr7	-	126182171	126182268	126181935	126182014	126182474	126182619
5660	"ENSMUSG00000021377.16"	"Dek"	chr13	-	47239900	47239969	47238257	47239555	47241500	47241649
5661	"ENSMUSG00000021377.16"	"Dek"	chr13	-	47255098	47255208	47253649	47253744	47255448	47255550
5662	"ENSMUSG00000021377.16"	"Dek"	chr13	-	47255098	47255208	47253649	47253744	47259047	47259213
5663	"ENSMUSG00000021377.16"	"Dek"	chr13	-	47255448	47255550	47253649	47253744	47259047	47259213
5664	"ENSMUSG00000021377.16"	"Dek"	chr13	-	47255448	47255550	47255098	47255208	47259047	47259213
5665	"ENSMUSG00000021377.16"	"Dek"	chr13	-	47259047	47259213	47255448	47255550	47259548	47259666
5667	"ENSMUSG00000009291.14"	"Pttg1ip"	chr10	+	77425467	77425576	77423084	77423137	77428679	77428851
5671	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139725691	139725802	139699621	139699695	139752452	139752563
5673	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139789076	139789155	139752452	139752563	139819526	139819633
5674	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139793379	139793499	139789076	139789155	139819526	139819633
5675	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139827048	139827128	139819526	139819633	139837992	139838077
5676	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139827048	139827128	139819526	139819633	139850618	139850739
5677	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139837992	139838077	139819526	139819633	139850618	139850739
5678	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139837992	139838077	139827048	139827128	139850618	139850739
5679	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139850618	139850739	139837992	139838077	139884013	139884082
5680	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139850618	139850739	139837992	139838077	139890161	139890229
5681	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139884013	139884082	139837992	139838077	139890161	139890229
5682	"ENSMUSG00000039033.12"	"Tasp1"	chr2	-	139884013	139884082	139850618	139850739	139890161	139890229
5683	"ENSMUSG00000033916.6"	"Chmp2a"	chr7	-	12766361	12766492	12766215	12766277	12767755	12767969
5686	"ENSMUSG00000033916.6"	"Chmp2a"	chr7	-	12767755	12767969	12766361	12766492	12768561	12768571
5689	"ENSMUSG00000029772.18"	"Ahcyl2"	chr6	+	29871184	29871285	29870566	29870710	29878527	29878630
5690	"ENSMUSG00000029772.18"	"Ahcyl2"	chr6	+	29878527	29878630	29871184	29871285	29880547	29880642
5691	"ENSMUSG00000029772.18"	"Ahcyl2"	chr6	+	29883621	29883728	29880547	29880642	29886116	29886233
5692	"ENSMUSG00000029772.18"	"Ahcyl2"	chr6	+	29903187	29903286	29896320	29896415	29906506	29906575
5695	"ENSMUSG00000033111.17"	"3830406C13Rik"	chr14	-	10168274	10168364	10167778	10168191	10168516	10168615
5697	"ENSMUSG00000033111.17"	"3830406C13Rik"	chr14	-	10172106	10172127	10168426	10168615	10182369	10182493
5698	"ENSMUSG00000033111.17"	"3830406C13Rik"	chr14	-	10172106	10172181	10166531	10168615	10182369	10182493
5699	"ENSMUSG00000033111.17"	"3830406C13Rik"	chr14	-	10184294	10184375	10182369	10182493	10185429	10185509
5700	"ENSMUSG00000033111.17"	"3830406C13Rik"	chr14	-	10184294	10184375	10182369	10182493	10185505	10185541
5701	"ENSMUSG00000033111.17"	"3830406C13Rik"	chr14	-	10184294	10184378	10182369	10182493	10185429	10185505
5702	"ENSMUSG00000033111.17"	"3830406C13Rik"	chr14	-	10184294	10184378	10182369	10182493	10185505	10185554
5703	"ENSMUSG00000110234.3"	"Gm45799"	chr7	+	105289968	105290064	105289758	105289829	105290234	105290367
5704	"ENSMUSG00000009569.15"	"Mrtfb"	chr16	+	13149877	13149940	13144245	13144435	13150482	13150783
5706	"ENSMUSG00000009569.15"	"Mrtfb"	chr16	+	13199391	13199467	13197703	13197759	13202057	13202219
5710	"ENSMUSG00000022696.18"	"Sidt1"	chr16	-	44111612	44111658	44107605	44107707	44152669	44153354
5711	"ENSMUSG00000022696.18"	"Sidt1"	chr16	-	44120164	44120335	44111612	44111658	44121303	44121425
5712	"ENSMUSG00000022696.18"	"Sidt1"	chr16	-	44121303	44121425	44111612	44111658	44152669	44153354
5713	"ENSMUSG00000032231.15"	"Anxa2"	chr9	+	69383334	69383429	69374572	69374672	69386959	69387073
5714	"ENSMUSG00000071573.16"	"Rnls"	chr19	-	33359766	33359925	33179874	33180048	33368479	33368585
5715	"ENSMUSG00000071573.16"	"Rnls"	chr19	-	33367316	33367459	33359766	33359925	33368479	33368585
5716	"ENSMUSG00000071573.16"	"Rnls"	chr19	-	33367316	33367459	33359766	33359925	33369354	33369665
5717	"ENSMUSG00000071573.16"	"Rnls"	chr19	-	33368479	33368585	33359766	33359925	33369354	33369665
5718	"ENSMUSG00000071573.16"	"Rnls"	chr19	-	33368479	33368585	33367316	33367459	33369354	33369665
5719	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60584073	60584158	60580536	60583326	60585759	60585840
5720	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60586779	60586890	60585759	60585840	60589147	60589198
5721	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60589147	60589198	60586779	60586890	60592396	60592490
5722	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60589147	60589198	60586779	60586890	60592613	60592663
5723	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60589147	60589198	60586779	60586890	60610074	60610154
5724	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60590102	60590150	60589147	60589198	60592396	60592490
5725	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60592396	60592490	60586779	60586890	60592613	60592663
5726	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60592396	60592490	60589147	60589198	60592613	60592663
5727	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60592613	60592663	60589147	60589198	60593579	60593686
5728	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60593579	60593686	60589147	60589198	60610074	60610154
5729	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60610074	60610154	60593579	60593686	60623032	60623124
5730	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60612204	60612362	60610074	60610154	60623032	60623124
5731	"ENSMUSG00000026970.17"	"Rbms1"	chr2	-	60628027	60628086	60623032	60623124	60672640	60672816
5733	"ENSMUSG00000028943.19"	"Espn"	chr4	-	152215508	152215751	152215225	152215418	152217380	152217413
5746	"ENSMUSG00000024944.7"	"Arl2"	chr19	-	6186008	6186089	6184412	6184831	6187507	6187670
5747	"ENSMUSG00000024944.7"	"Arl2"	chr19	-	6187507	6187670	6186008	6186089	6187759	6187870
5749	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70893702	70893839	70890696	70890787	70903464	70903543
5750	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70893702	70893839	70890696	70890787	70905790	70905880
5751	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70893702	70893839	70890696	70890787	70908403	70908508
5752	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70903464	70903543	70890696	70890787	70905790	70905880
5753	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70903464	70903543	70890696	70890787	70908403	70908508
5754	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70903464	70903543	70893702	70893839	70905790	70905880
5755	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70903464	70903543	70893702	70893839	70908403	70908508
5756	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70905790	70905880	70890696	70890787	70908403	70908508
5757	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70905790	70905880	70893702	70893839	70908403	70908508
5758	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70905790	70905880	70903464	70903543	70908403	70908508
5759	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70908817	70908923	70908403	70908508	70912254	70912397
5760	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70917658	70917742	70916882	70916970	70918690	70918846
5761	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70918690	70918846	70917658	70917742	70920132	70920277
5762	"ENSMUSG00000028961.16"	"Pgd"	chr4	-	149246085	149246151	149242417	149242552	149249506	149249686
5763	"ENSMUSG00000028961.16"	"Pgd"	chr4	-	149246085	149246151	149245291	149245410	149249506	149249686
5764	"ENSMUSG00000020910.17"	"Adprm"	chr11	-	66931044	66931161	66928866	66929271	66932306	66932933
5765	"ENSMUSG00000020910.17"	"Adprm"	chr11	-	66932306	66932933	66928866	66929271	66943360	66943396
5766	"ENSMUSG00000020910.17"	"Adprm"	chr11	-	66942506	66942604	66932306	66932933	66943360	66943396
5767	"ENSMUSG00000002763.17"	"Pex6"	chr17	+	47034844	47034953	47034599	47034661	47035316	47035433
5770	"ENSMUSG00000034354.18"	"Mtmr3"	chr11	-	4435362	4435451	4430867	4432939	4437233	4438632
5771	"ENSMUSG00000037446.15"	"Tulp1"	chr17	-	28578292	28578298	28578035	28578206	28581346	28581468
5774	"ENSMUSG00000116673.2"	"A630089N07Rik"	chr16	-	97867743	97867865	97863711	97865438	97868954	97869015
5775	"ENSMUSG00000078515.5"	"Ddi2"	chr4	-	141416580	141416642	141404859	141412942	141419565	141419755
5776	"ENSMUSG00000078515.5"	"Ddi2"	chr4	-	141419565	141419755	141404859	141412942	141422717	141422821
5777	"ENSMUSG00000078515.5"	"Ddi2"	chr4	-	141430422	141430550	141426040	141426169	141433242	141433369
5778	"ENSMUSG00000073940.4"	"Hbb-bt"	chr7	-	103462645	103462868	103461730	103461991	103462984	103463203
5779	"ENSMUSG00000032171.8"	"Pin1"	chr9	+	20566657	20566876	20563390	20563493	20573593	20573704
5782	"ENSMUSG00000031262.13"	"Cenpi"	chrX	+	133241096	133241161	133240582	133240700	133243824	133243919
5783	"ENSMUSG00000021660.15"	"Btf3"	chr13	-	98447488	98447545	98446403	98446709	98449599	98449801
5784	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59204808	59205034	59198840	59199149	59210771	59210834
5785	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59204808	59205034	59198840	59199149	59217510	59217631
5786	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59210771	59210834	59198840	59199149	59217510	59217631
5787	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59210771	59210834	59204808	59205034	59217510	59217631
5788	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59217510	59217631	59210771	59210834	59221035	59221134
5789	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59217510	59217631	59210771	59210834	59222016	59223479
5790	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59220322	59220519	59217510	59217631	59221035	59221134
5791	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59220322	59220519	59217510	59217631	59222016	59223479
5792	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59221035	59221134	59210771	59210834	59222016	59223479
5793	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59221035	59221134	59217510	59217631	59222016	59223479
5794	"ENSMUSG00000025236.12"	"Adpgk"	chr9	+	59221035	59221134	59220322	59220519	59222016	59223479
5797	"ENSMUSG00000041263.15"	"Rusc1"	chr3	-	88994079	88994202	88991287	88991957	88995025	88995575
5802	"ENSMUSG00000002546.18"	"Golga2"	chr2	+	32186637	32186733	32183326	32183407	32186976	32187020
5803	"ENSMUSG00000078584.10"	"AU022252"	chr4	-	119089550	119089666	119085223	119085310	119089779	119089909
5804	"ENSMUSG00000005871.16"	"Apc"	chr18	+	34415059	34415062	34412321	34412405	34429083	34429182
5805	"ENSMUSG00000005871.16"	"Apc"	chr18	+	34422890	34422995	34412321	34412405	34429083	34429182
5806	"ENSMUSG00000020246.14"	"Hcfc2"	chr10	+	82544842	82545051	82538276	82538437	82545797	82545882
5807	"ENSMUSG00000020246.14"	"Hcfc2"	chr10	+	82545797	82545882	82538276	82538437	82547668	82547775
5808	"ENSMUSG00000020246.14"	"Hcfc2"	chr10	+	82560177	82560230	82559452	82559620	82564086	82564261
5809	"ENSMUSG00000020246.14"	"Hcfc2"	chr10	+	82564086	82564261	82560177	82560230	82568436	82568510
5810	"ENSMUSG00000020246.14"	"Hcfc2"	chr10	+	82574112	82574298	82570183	82570315	82574813	82575099
5811	"ENSMUSG00000056962.12"	"Jmjd6"	chr11	-	116729815	116729954	116728257	116728589	116731235	116731371
5812	"ENSMUSG00000056962.12"	"Jmjd6"	chr11	-	116731235	116731371	116729815	116729954	116731894	116732181
5813	"ENSMUSG00000036023.7"	"Parp2"	chr14	+	51052326	51052423	51049232	51049283	51053653	51053756
5814	"ENSMUSG00000036023.7"	"Parp2"	chr14	+	51052808	51052884	51052326	51052423	51053653	51053756
5815	"ENSMUSG00000036023.7"	"Parp2"	chr14	+	51054788	51054927	51054429	51054580	51056666	51056730
5816	"ENSMUSG00000036023.7"	"Parp2"	chr14	+	51057117	51057245	51056810	51056945	51057934	51058033
5817	"ENSMUSG00000036023.7"	"Parp2"	chr14	+	51057398	51057498	51057117	51057245	51057934	51058033
5818	"ENSMUSG00000036023.7"	"Parp2"	chr14	+	51058251	51058376	51057934	51058033	51058491	51058758
5819	"ENSMUSG00000079429.10"	"Mroh2a"	chr1	+	88183778	88183893	88183259	88183402	88184121	88184271
5820	"ENSMUSG00000079429.10"	"Mroh2a"	chr1	+	88185431	88185587	88184372	88184555	88186304	88186436
5821	"ENSMUSG00000079429.10"	"Mroh2a"	chr1	+	88185431	88185587	88184372	88184555	88186840	88186943
5822	"ENSMUSG00000079429.10"	"Mroh2a"	chr1	+	88186304	88186436	88184372	88184555	88186840	88186943
5823	"ENSMUSG00000079429.10"	"Mroh2a"	chr1	+	88186304	88186436	88185431	88185587	88186840	88186943
5824	"ENSMUSG00000079429.10"	"Mroh2a"	chr1	+	88187251	88187317	88186840	88186943	88187626	88190011
5825	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13879944	13880019	13841818	13841964	13942326	13942428
5830	"ENSMUSG00000040472.16"	"Rabggta"	chr14	-	55956547	55956599	55956320	55956409	55956696	55956802
5831	"ENSMUSG00000040472.16"	"Rabggta"	chr14	-	55956696	55956802	55956320	55956409	55956886	55956988
5832	"ENSMUSG00000040472.16"	"Rabggta"	chr14	-	55957252	55957336	55957080	55957163	55957760	55957964
5837	"ENSMUSG00000041939.15"	"Mvk"	chr5	+	114588301	114588482	114584219	114584367	114588766	114588922
5838	"ENSMUSG00000041939.15"	"Mvk"	chr5	+	114588337	114588482	114584219	114584367	114588766	114588922
5839	"ENSMUSG00000041939.15"	"Mvk"	chr5	+	114593457	114593548	114590940	114590986	114593950	114594067
5840	"ENSMUSG00000041939.15"	"Mvk"	chr5	+	114593950	114594067	114590940	114590986	114596955	114597109
5841	"ENSMUSG00000005899.15"	"Smpd4"	chr16	+	17441768	17441855	17439305	17439389	17443583	17443726
5843	"ENSMUSG00000005899.15"	"Smpd4"	chr16	+	17443807	17443883	17443583	17443726	17444293	17444402
5847	"ENSMUSG00000005899.15"	"Smpd4"	chr16	+	17457989	17458153	17457608	17457709	17458728	17458925
5850	"ENSMUSG00000021311.10"	"Mtr"	chr13	-	12205089	12205290	12204232	12204425	12208499	12208696
5851	"ENSMUSG00000021311.10"	"Mtr"	chr13	-	12205089	12205290	12204232	12204425	12219628	12219749
5852	"ENSMUSG00000021311.10"	"Mtr"	chr13	-	12208499	12208696	12205089	12205290	12210123	12210279
5853	"ENSMUSG00000021311.10"	"Mtr"	chr13	-	12242569	12242755	12240347	12240527	12245830	12245971
5854	"ENSMUSG00000021311.10"	"Mtr"	chr13	-	12262204	12262311	12259440	12259503	12262778	12262871
5855	"ENSMUSG00000021311.10"	"Mtr"	chr13	-	12264730	12264800	12262778	12262871	12265487	12265577
5856	"ENSMUSG00000115278.2"	"Gm34150"	chr15	+	36375346	36375611	36375194	36375221	36376196	36376236
